Participant, ROI, FA, MSD, MSK, NDI, ODI, Fiso
138,Ant_Internal_Capsule_L,0.4494163,1.9717827,0.6650917,0.5051473,0.0864051,0.4930232
138,Post_Internal_Capsule_R,0.2668065,2.5822417,0.5843435,0.7179339,0.1702739,0.7973005
138,Post_Internal_Capsule_L,0.4870231,1.7015478,0.7405589,0.4660221,0.0839615,0.3926456
138,Retrolent_Internal_Capsule_R,0.4016542,1.8844342,0.7028136,0.5556362,0.1367526,0.4861763
138,Retrolent_Internal_Capsule_L,0.3941032,1.8276131,0.7896555,0.6610099,0.1715840,0.4766100
138,Ant_Corona_Radiata_R,0.4267157,2.1573516,0.7414081,0.7348760,0.1265989,0.6404147
138,Ant_Corona_Radiata_L,0.3061010,2.2327849,0.6754797,0.7331325,0.2077541,0.6726277
138,Sup_Corona_Radiata_R,0.4186899,1.9629617,0.7359493,0.5766381,0.1313904,0.5462219
138,Sup_Corona_Radiata_L,0.4319072,2.0219972,0.6935205,0.5504684,0.1011603,0.5574320
138,Post_Corona_Radiata_R,0.4106255,2.1148583,0.6842596,0.6326271,0.1207785,0.6003186
139,Middle_Cerebellar_Ped,0.4148202,1.7595764,0.6971133,0.3969521,0.1219944,0.3998846
139,Pontine_Crossing_Tract,0.4822636,1.8489242,0.7362790,0.5488981,0.0897991,0.4570949
139,Corpus_Callosum_Genu,0.4682651,1.7282943,0.6881794,0.5026898,0.1014079,0.4204915
139,Corpus_Callosum_Body,0.4533580,1.7603384,0.8428073,0.7014970,0.1677159,0.4891985
139,Corpus_Callosum_Splenium,0.4119456,1.8535686,0.6716542,0.4643321,0.1322677,0.4239293
139,Fornix_(Column&Body),0.3536500,2.1758455,0.7006732,0.7219931,0.1694970,0.6262456
139,Corticospinal_Tract_R,0.5291764,1.5776351,0.8953856,0.5741857,0.1236297,0.4008549
139,Corticospinal_Tract_L,0.4780043,1.9279717,0.7593747,0.7121058,0.1101701,0.5563387
139,Medial_Lemniscus_R,0.4201937,1.7390260,0.6976505,0.4930840,0.1282485,0.4070707
139,Medial_Lemniscus_L,0.4287108,1.7751988,0.7185178,0.4908988,0.1281734,0.4181017
139,Inf_Cerebellar_Ped_R,0.3607068,2.3993711,0.5988130,0.5766993,0.0934540,0.7030274
139,Inf_Cerebellar_Ped_L,0.3385273,2.2855290,0.6674000,0.7416244,0.1613969,0.6963770
139,Sup_Cerebellar_Ped_R,0.5094801,1.8767606,0.8030323,0.6352999,0.0907701,0.5006262
139,Sup_Cerebellar_Ped_L,0.4400930,1.8190857,0.7900637,0.6419220,0.1441963,0.4565393
139,Cerebral_Ped_R,0.1286672,2.9359836,0.5240663,1.0000000,0.3029898,0.8891584
139,Cerebral_Ped_L,0.5649699,1.4345122,0.7406372,0.4907610,0.0711812,0.2872820
139,Ant_Internal_Capsule_R,0.3882855,1.6967448,0.5700210,0.3746294,0.1340763,0.3507839
139,Ant_Internal_Capsule_L,0.3457853,2.3685366,0.6606282,0.7682124,0.1566012,0.7231082
139,Post_Internal_Capsule_R,0.4141782,2.0116140,0.7432856,0.7137473,0.1706922,0.5806283
139,Post_Internal_Capsule_L,0.2809341,2.5957819,0.6253450,0.9444448,0.1848575,0.8086406
139,Retrolent_Internal_Capsule_R,0.4618123,2.0001953,0.7879852,0.7343535,0.1224147,0.5903292
139,Retrolent_Internal_Capsule_L,0.4890368,1.7555496,0.8529887,0.6916832,0.1370687,0.4804888
139,Ant_Corona_Radiata_R,0.4063219,2.0765222,0.6854810,0.6200329,0.1179812,0.5518365
139,Ant_Corona_Radiata_L,0.4141409,2.0496080,0.6904746,0.5933545,0.1328216,0.5478105
139,Sup_Corona_Radiata_R,0.4209293,1.8337281,0.6743503,0.6585823,0.1490504,0.5026091
139,Sup_Corona_Radiata_L,0.4183487,1.7121227,0.7971829,0.6423215,0.1799630,0.4538520
139,Post_Corona_Radiata_R,0.3475548,2.0217326,0.7157266,0.6293955,0.1699248,0.5961747
140,Middle_Cerebellar_Ped,0.5526465,1.5136661,0.8423827,0.5013648,0.0842934,0.3424153
140,Pontine_Crossing_Tract,0.1070541,2.2870856,0.5893403,0.4424606,0.3520695,0.6998942
140,Corpus_Callosum_Genu,0.4725786,1.6474342,0.6934247,0.4129104,0.0837547,0.3522298
140,Corpus_Callosum_Body,0.4222737,1.8004819,0.6651545,0.5081621,0.1176688,0.4237701
140,Corpus_Callosum_Splenium,0.4414553,2.0244126,0.8058187,0.7886779,0.1589646,0.6098357
140,Fornix_(Column&Body),0.4132427,2.0607633,0.6661236,0.6071779,0.1177240,0.5634909
140,Corticospinal_Tract_R,0.3634590,2.2183077,0.6706899,0.6973772,0.1654309,0.6432633
140,Corticospinal_Tract_L,0.3341536,2.2670228,0.6715855,0.7027002,0.1786977,0.6694194
140,Medial_Lemniscus_R,0.2446214,2.7822124,0.5739286,0.9390377,0.1929984,0.8468769
140,Medial_Lemniscus_L,0.5246316,1.5607381,0.9248898,0.6546917,0.1336320,0.3821094
140,Inf_Cerebellar_Ped_R,0.4369766,1.9627259,0.7766628,0.6843897,0.1484540,0.5691177
140,Inf_Cerebellar_Ped_L,0.4801501,1.6465319,0.6598352,0.4044217,0.0920812,0.3607887
140,Sup_Cerebellar_Ped_R,0.4137747,1.9847856,0.6604710,0.5792420,0.1168565,0.5201158
140,Sup_Cerebellar_Ped_L,0.3879140,2.1391656,0.6419523,0.4945128,0.0976472,0.5665737
140,Cerebral_Ped_R,0.2595052,2.5180991,0.6306636,0.8402290,0.2238224,0.7724199
140,Cerebral_Ped_L,0.3692757,2.2852703,0.7005032,0.8236954,0.1500048,0.7181198
140,Ant_Internal_Capsule_R,0.3018912,2.7208297,0.6031545,0.9289296,0.1510548,0.8251011
140,Ant_Internal_Capsule_L,0.5074648,1.6857368,0.8047198,0.5998280,0.1142605,0.4124557
140,Post_Internal_Capsule_R,0.2853175,2.4068923,0.7191139,0.9036490,0.2370881,0.7128962
140,Post_Internal_Capsule_L,0.4855728,1.7155999,0.7547432,0.5050321,0.0982229,0.3944823
140,Retrolent_Internal_Capsule_R,0.4325973,2.0245834,0.7158647,0.6289938,0.1086041,0.5546583
140,Retrolent_Internal_Capsule_L,0.3502136,2.2024799,0.7413871,0.8318103,0.1850153,0.6752977
140,Ant_Corona_Radiata_R,0.4274115,1.8009899,0.6380128,0.4359624,0.1093422,0.4185158
140,Ant_Corona_Radiata_L,0.3176989,2.0984786,0.6028019,0.4788225,0.1522986,0.5300133
140,Sup_Corona_Radiata_R,0.4682962,1.7800798,0.7515505,0.5712405,0.1075765,0.4562379
140,Sup_Corona_Radiata_L,0.2898178,2.1537920,0.7123816,0.7784384,0.2370070,0.6544436
140,Post_Corona_Radiata_R,0.4709628,1.6085784,0.7604079,0.4939646,0.1206002,0.3386750
141,Middle_Cerebellar_Ped,0.3886859,2.2827744,0.6945915,0.7470786,0.1355320,0.6897621
141,Pontine_Crossing_Tract,0.3527777,2.2829301,0.7099279,0.8826773,0.1790661,0.7221729
141,Corpus_Callosum_Genu,0.5098947,1.6125978,0.9286925,0.7258700,0.1494827,0.4247059
141,Corpus_Callosum_Body,0.4790436,2.0382217,0.7471832,0.6728551,0.0906235,0.6048692
141,Corpus_Callosum_Splenium,0.2861550,2.7721727,0.6112005,0.9563582,0.1711139,0.8254732
141,Fornix_(Column&Body),0.4664128,1.9012959,0.6584849,0.4911642,0.0762245,0.4547538
141,Corticospinal_Tract_R,0.4343518,1.7876609,0.8158386,0.6564068,0.1578592,0.4939846
141,Corticospinal_Tract_L,0.3434840,1.8064111,0.9162651,0.8994061,0.2549075,0.5678296
141,Medial_Lemniscus_R,0.3948952,2.1470804,0.7369808,0.7766711,0.1537397,0.6535199
141,Medial_Lemniscus_L,0.4564545,1.6026523,0.8289568,0.5953270,0.1444793,0.3859727
141,Inf_Cerebellar_Ped_R,0.4772757,1.5933859,0.7061470,0.4517850,0.1045327,0.3246994
141,Inf_Cerebellar_Ped_L,0.5103327,1.7834600,0.7479810,0.5482486,0.0835553,0.4696122
141,Sup_Cerebellar_Ped_R,0.4131939,1.7277186,0.7617577,0.5300576,0.1642104,0.4303057
141,Sup_Cerebellar_Ped_L,0.4540518,1.9758986,0.7199451,0.5391954,0.0929533,0.5648177
141,Cerebral_Ped_R,0.3862337,1.9093580,0.6990577,0.5758719,0.1463541,0.5022312
141,Cerebral_Ped_L,0.3625562,2.2512390,0.6746942,0.7198713,0.1447263,0.6390314
141,Ant_Internal_Capsule_R,0.4813696,1.8432318,0.7351650,0.5217309,0.0867644,0.4658505
141,Ant_Internal_Capsule_L,0.4198425,1.8335162,0.6570783,0.4970268,0.1245944,0.4454106
141,Post_Internal_Capsule_R,0.3370645,2.1158649,0.6840377,0.6062405,0.1692210,0.6318836
141,Post_Internal_Capsule_L,0.4074185,2.1886778,0.7251692,0.7484732,0.1389899,0.6796006
141,Retrolent_Internal_Capsule_R,0.3292937,2.3622368,0.6315474,0.6532725,0.1327897,0.7095636
141,Retrolent_Internal_Capsule_L,0.3449947,2.3650690,0.6472869,0.7489097,0.1420212,0.7346566
141,Ant_Corona_Radiata_R,0.3626162,2.1420209,0.5754151,0.4303409,0.1096834,0.5630840
141,Ant_Corona_Radiata_L,0.4009929,1.7058300,0.6895335,0.4531459,0.1412589,0.3616174
141,Sup_Corona_Radiata_R,0.4926891,1.5273377,0.7367567,0.4402640,0.1041359,0.3021040
141,Sup_Corona_Radiata_L,0.3382040,2.2577574,0.6621158,0.6807927,0.1641308,0.6700122
141,Post_Corona_Radiata_R,0.4696132,1.8475814,0.7746682,0.6202403,0.1171656,0.5017609
142,Middle_Cerebellar_Ped,0.4131617,1.8298633,0.6540722,0.4681197,0.1197548,0.4372107
142,Pontine_Crossing_Tract,0.4198456,1.8184032,0.6256390,0.5212712,0.1272157,0.4365592
142,Corpus_Callosum_Genu,0.3319192,2.4610206,0.6419087,0.8271464,0.1568559,0.7365720
142,Corpus_Callosum_Body,0.5092694,1.5468646,0.7607387,0.4817140,0.0950150,0.3199237
142,Corpus_Callosum_Splenium,0.3605781,2.4690303,0.6705270,0.9304083,0.1480274,0.7780470
142,Fornix_(Column&Body),0.4937638,1.5595572,0.7213897,0.5646467,0.1193353,0.3731481
142,Corticospinal_Tract_R,0.3064619,2.3251189,0.7183776,0.8917432,0.2182469,0.7195407
142,Corticospinal_Tract_L,0.4434409,1.9886290,0.7599085,0.6605714,0.1217241,0.5704052
142,Medial_Lemniscus_R,0.4197544,2.3625470,0.6924268,0.8189988,0.1084804,0.7300611
142,Medial_Lemniscus_L,0.2870447,2.6571077,0.5785926,0.7846701,0.1458074,0.8145367
142,Inf_Cerebellar_Ped_R,0.4617732,1.7314752,0.6405081,0.5131768,0.1109521,0.4063175
142,Inf_Cerebellar_Ped_L,0.4482388,1.7488502,0.6732176,0.5135406,0.1155358,0.4336632
142,Sup_Cerebellar_Ped_R,0.4278047,2.0893165,0.7420384,0.7118289,0.1259347,0.6041493
142,Sup_Cerebellar_Ped_L,0.4637563,1.8069956,0.8120893,0.6433899,0.1423696,0.5300481
142,Cerebral_Ped_R,0.4075449,2.0785178,0.6634448,0.5587811,0.1064887,0.5665015
142,Cerebral_Ped_L,0.3635688,1.7646818,0.6128895,0.4098517,0.1473456,0.3606378
142,Ant_Internal_Capsule_R,0.4210671,1.8004000,0.6341154,0.4155839,0.1049212,0.3943440
142,Ant_Internal_Capsule_L,0.3811359,1.9531301,0.6573451,0.4670056,0.1351861,0.4896677
142,Post_Internal_Capsule_R,0.4741952,1.6180070,0.6752306,0.3998079,0.0898034,0.3239565
142,Post_Internal_Capsule_L,0.3002288,2.3873402,0.6950421,0.8946200,0.2040334,0.7403372
142,Retrolent_Internal_Capsule_R,0.4004697,1.8634690,0.7698314,0.6243521,0.1657309,0.5156972
142,Retrolent_Internal_Capsule_L,0.5536841,0.8833885,1.3386438,0.8115104,0.2437189,0.1772517
142,Ant_Corona_Radiata_R,0.6082917,0.8238599,1.4810950,0.8998083,0.2350089,0.1491788
142,Ant_Corona_Radiata_L,0.5362538,0.8633348,1.3524990,0.8104446,0.2515783,0.1653390
142,Sup_Corona_Radiata_R,0.6360225,0.8232615,1.3970839,0.8295670,0.2079075,0.1498132
142,Sup_Corona_Radiata_L,0.4350601,1.0771990,1.1494530,0.7171009,0.2730873,0.2514805
142,Post_Corona_Radiata_R,0.5374600,0.8390705,1.4166020,0.8576363,0.2659210,0.1510286
143,Middle_Cerebellar_Ped,0.5816297,0.8567337,1.4088787,0.8716048,0.2390382,0.1758995
143,Pontine_Crossing_Tract,0.5765605,0.8385995,1.4257283,0.8495182,0.2453680,0.1629093
143,Corpus_Callosum_Genu,0.5064317,0.9847164,1.3577841,0.8939395,0.2736948,0.2340459
143,Corpus_Callosum_Body,0.5461251,0.8431082,1.4253301,0.8712954,0.2655660,0.1669483
143,Corpus_Callosum_Splenium,0.5631789,0.8404902,1.4167146,0.8488372,0.2532171,0.1601269
143,Fornix_(Column&Body),0.5393700,0.7680872,1.5392717,0.9221542,0.2934002,0.1284535
143,Corticospinal_Tract_R,0.5527551,0.8685065,1.3910926,0.8773156,0.2477318,0.1884473
143,Corticospinal_Tract_L,0.5891721,0.8335055,1.4372061,0.8556401,0.2358430,0.1576979
143,Medial_Lemniscus_R,0.5512522,0.9864816,1.3679906,0.8855744,0.2483590,0.2395206
143,Medial_Lemniscus_L,0.5432814,0.8684995,1.3466154,0.8010167,0.2493826,0.1628799
143,Inf_Cerebellar_Ped_R,0.5795436,0.7981196,1.5399045,0.9231249,0.2672970,0.1446313
143,Inf_Cerebellar_Ped_L,0.5957819,0.8161365,1.3749926,0.8131306,0.2267673,0.1405909
143,Sup_Cerebellar_Ped_R,0.6025904,0.8702913,1.4698283,0.8908346,0.2373051,0.1803181
143,Sup_Cerebellar_Ped_L,0.5431806,0.8387215,1.3786033,0.8397728,0.2616767,0.1574007
143,Cerebral_Ped_R,0.5353084,0.9142688,1.3267594,0.8190988,0.2530698,0.1911500
143,Cerebral_Ped_L,0.6252967,0.8197383,1.4750033,0.8785345,0.2222524,0.1564607
143,Ant_Internal_Capsule_R,0.5829535,0.8985481,1.4370816,0.8974111,0.2402176,0.2018148
143,Ant_Internal_Capsule_L,0.5586891,0.9049780,1.2672041,0.7861943,0.2330861,0.1696203
143,Post_Internal_Capsule_R,0.6145887,0.8781987,1.3526270,0.8099156,0.2073750,0.1658521
143,Post_Internal_Capsule_L,0.5358946,0.8257893,1.4910741,0.9334877,0.2895478,0.1640290
143,Retrolent_Internal_Capsule_R,0.5857902,0.7970594,1.5457546,0.9087264,0.2566437,0.1400047
143,Retrolent_Internal_Capsule_L,0.5131927,0.9676960,1.3059835,0.8293778,0.2619750,0.2244014
143,Ant_Corona_Radiata_R,0.4884590,0.7937466,1.4294553,0.9002768,0.3141204,0.1455162
143,Ant_Corona_Radiata_L,0.5696353,0.8229623,1.5004102,0.9186198,0.2653524,0.1638187
143,Sup_Corona_Radiata_R,0.5619461,0.8766730,1.4666508,0.9376514,0.2659029,0.1903558
143,Sup_Corona_Radiata_L,0.5875109,0.7866627,1.3560907,0.8031689,0.2361755,0.1147373
143,Post_Corona_Radiata_R,0.5250500,0.8796988,1.4294865,0.8905935,0.2780254,0.1896333
144,Middle_Cerebellar_Ped,0.5176949,0.8423728,1.3225633,0.7835621,0.2668653,0.1475699
144,Pontine_Crossing_Tract,0.5249391,0.8963521,1.4775713,0.9535144,0.2885451,0.2010683
144,Corpus_Callosum_Genu,0.5555534,0.7689639,1.4956520,0.9111071,0.2862567,0.1276940
144,Corpus_Callosum_Body,0.6160385,0.8490190,1.4688935,0.8773967,0.2227613,0.1694887
144,Corpus_Callosum_Splenium,0.5572354,0.8965350,1.3497339,0.8237412,0.2428935,0.1934889
144,Fornix_(Column&Body),0.6109803,0.7831879,1.4201612,0.8345458,0.2230691,0.1262223
144,Corticospinal_Tract_R,0.5805503,0.8336982,1.3954236,0.8402823,0.2379053,0.1517623
144,Corticospinal_Tract_L,0.5272348,0.9195485,1.3913299,0.8733322,0.2661723,0.2131422
144,Medial_Lemniscus_R,0.5212214,0.9172039,1.3034622,0.8030487,0.2644547,0.1944465
144,Medial_Lemniscus_L,0.5402183,0.8338286,1.3250437,0.8583895,0.2632176,0.1654156
144,Inf_Cerebellar_Ped_R,0.5226715,0.9681789,1.3210334,0.8414444,0.2557744,0.2153542
144,Inf_Cerebellar_Ped_L,0.5282626,0.8832248,1.4321131,0.9072871,0.2740056,0.1878178
144,Sup_Cerebellar_Ped_R,0.5426822,0.8645731,1.4069526,0.9002571,0.2668910,0.1785051
144,Sup_Cerebellar_Ped_L,0.6413442,0.7969589,1.5794764,0.9317215,0.2276679,0.1420788
144,Cerebral_Ped_R,0.5697180,0.8399388,1.3196844,0.7702186,0.2312571,0.1456736
144,Cerebral_Ped_L,0.5212409,0.8392929,1.4489363,0.8895197,0.2861878,0.1715242
144,Ant_Internal_Capsule_R,0.5658834,0.8871116,1.3961427,0.8616844,0.2387628,0.1858652
144,Ant_Internal_Capsule_L,0.4989962,0.8142624,1.4639754,0.9538304,0.3158950,0.1563690
144,Post_Internal_Capsule_R,0.5568055,0.8429954,1.4664308,0.8932822,0.2623135,0.1690727
144,Post_Internal_Capsule_L,0.5380875,0.9147749,1.4016968,0.8725712,0.2682432,0.1977569
144,Retrolent_Internal_Capsule_R,0.5494249,0.8922914,1.3944625,0.8833263,0.2557773,0.1945777
144,Retrolent_Internal_Capsule_L,0.5105578,0.9659718,1.3390284,0.8691383,0.2678881,0.2280173
144,Ant_Corona_Radiata_R,0.6502260,0.7932139,1.4723466,0.8498520,0.2042885,0.1372732
144,Ant_Corona_Radiata_L,0.5718552,0.8238343,1.5295412,0.9333268,0.2636464,0.1588298
144,Sup_Corona_Radiata_R,0.5274377,0.8530997,1.3523058,0.8300292,0.2687608,0.1582131
144,Sup_Corona_Radiata_L,0.5931501,0.8801864,1.3880940,0.8442264,0.2291019,0.1731386
144,Post_Corona_Radiata_R,0.5404807,0.8145917,1.4681300,0.9113693,0.2824576,0.1506767
145,Middle_Cerebellar_Ped,0.5517751,0.7670704,1.4482238,0.8536445,0.2708936,0.1149340
145,Pontine_Crossing_Tract,0.5224455,0.8888750,1.4129561,0.9084332,0.2827878,0.1894123
145,Corpus_Callosum_Genu,0.5515560,0.8550700,1.4095200,0.8627269,0.2631068,0.1656262
145,Corpus_Callosum_Body,0.5846947,0.8311617,1.3396249,0.7747350,0.2203668,0.1367730
145,Corpus_Callosum_Splenium,0.5553241,0.9011081,1.4869851,0.9295891,0.2620809,0.1976558
145,Fornix_(Column&Body),0.5628991,0.8815027,1.4038821,0.8966636,0.2531774,0.1796701
145,Corticospinal_Tract_R,0.5740609,0.8798456,1.3853988,0.8379827,0.2403153,0.1811967
145,Corticospinal_Tract_L,0.5684110,0.8118679,1.4358820,0.8694861,0.2519450,0.1507680
145,Medial_Lemniscus_R,0.5807249,0.8605366,1.3565703,0.8081623,0.2306828,0.1629904
145,Medial_Lemniscus_L,0.5885058,0.8296054,1.4890613,0.8930607,0.2494875,0.1621672
145,Inf_Cerebellar_Ped_R,0.5087664,0.8740946,1.3515466,0.8597205,0.2797972,0.1792979
145,Inf_Cerebellar_Ped_L,0.6190062,0.7858323,1.6614178,0.9683927,0.2522045,0.1391765
145,Sup_Cerebellar_Ped_R,0.5393695,0.8314553,1.3528443,0.8245852,0.2649532,0.1497471
145,Sup_Cerebellar_Ped_L,0.5849562,0.8823326,1.3681702,0.8465288,0.2349833,0.1755807
145,Cerebral_Ped_R,0.4970327,0.7815816,1.3900552,0.8620164,0.3011236,0.1308245
145,Cerebral_Ped_L,0.6164042,0.8714715,1.3829200,0.8261371,0.2076260,0.1731043
145,Ant_Internal_Capsule_R,0.5945839,0.8513563,1.4661991,0.9136729,0.2448601,0.1716559
145,Ant_Internal_Capsule_L,0.5793292,0.8754506,1.4319396,0.8798825,0.2381911,0.1839794
145,Post_Internal_Capsule_R,0.5593243,0.8849072,1.5417745,0.9430073,0.2773095,0.1774456
145,Post_Internal_Capsule_L,0.5335220,0.9028546,1.3845118,0.8797396,0.2781120,0.1885115
145,Retrolent_Internal_Capsule_R,0.5251991,0.9438986,1.5490411,0.9663408,0.2960601,0.2087696
145,Retrolent_Internal_Capsule_L,0.5626217,0.8951681,1.4398130,0.9153401,0.2518704,0.2036498
145,Ant_Corona_Radiata_R,0.5604600,0.8394348,1.3760738,0.8526904,0.2455789,0.1593960
145,Ant_Corona_Radiata_L,0.5221145,0.9125525,1.3616272,0.8452303,0.2624941,0.2044975
145,Sup_Corona_Radiata_R,0.5583398,0.9425295,1.5769209,0.9769215,0.2833424,0.2055305
145,Sup_Corona_Radiata_L,0.5326163,0.9004453,1.4207741,0.8975646,0.2674398,0.1967786
145,Post_Corona_Radiata_R,0.6116106,0.8447167,1.4107674,0.8666710,0.2273284,0.1605640
146,Middle_Cerebellar_Ped,0.5543309,0.8236620,1.3986040,0.8385963,0.2597152,0.1463891
146,Pontine_Crossing_Tract,0.5927331,0.8095397,1.4367630,0.8617834,0.2372359,0.1488649
146,Corpus_Callosum_Genu,0.5427466,0.8563566,1.3035004,0.7986540,0.2556100,0.1475860
146,Corpus_Callosum_Body,0.5798104,0.9202158,1.3927745,0.8833684,0.2349703,0.2075792
146,Corpus_Callosum_Splenium,0.5633981,0.8525666,1.3638721,0.8335004,0.2453708,0.1625712
146,Fornix_(Column&Body),0.5348850,0.8264537,1.3314443,0.7963059,0.2560884,0.1354002
146,Corticospinal_Tract_R,0.5607100,0.7012320,1.6586743,0.9733025,0.3026037,0.0992099
146,Corticospinal_Tract_L,0.6109166,0.8576888,1.5507994,0.9341188,0.2430616,0.1643694
146,Medial_Lemniscus_R,0.4827884,0.9466862,1.2120713,0.7152590,0.2617213,0.1830342
146,Medial_Lemniscus_L,0.5677074,0.8779098,1.3860577,0.8357661,0.2379233,0.1827064
146,Inf_Cerebellar_Ped_R,0.5517406,0.8408453,1.3724031,0.8298964,0.2543035,0.1556400
146,Inf_Cerebellar_Ped_L,0.5417176,0.8295800,1.4711496,0.8964994,0.2695957,0.1601637
146,Sup_Cerebellar_Ped_R,0.6196714,0.8718936,1.4260693,0.8756326,0.2242586,0.1784638
146,Sup_Cerebellar_Ped_L,0.5715882,0.8601096,1.4007231,0.8473529,0.2431770,0.1773467
146,Cerebral_Ped_R,0.5085706,0.9035389,1.5292109,0.9648387,0.3046647,0.2041108
146,Cerebral_Ped_L,0.5996380,0.8452022,1.4065187,0.8378304,0.2249092,0.1602206
146,Ant_Internal_Capsule_R,0.4867835,1.0140967,1.2582774,0.8185979,0.2649493,0.2475496
146,Ant_Internal_Capsule_L,0.5276858,0.8493486,1.4274653,0.9356405,0.2862227,0.1768190
146,Post_Internal_Capsule_R,0.5503640,0.9311488,1.5532254,0.9657007,0.2721988,0.2105929
146,Post_Internal_Capsule_L,0.5060327,0.9286308,1.3368682,0.8374483,0.2705441,0.2012401
146,Retrolent_Internal_Capsule_R,0.5571294,0.9077726,1.3004838,0.7740439,0.2324811,0.1842962
146,Retrolent_Internal_Capsule_L,0.5306132,0.8722056,1.3785316,0.8450290,0.2605981,0.1751859
146,Ant_Corona_Radiata_R,0.5106800,0.8123910,1.3542829,0.8622652,0.2897139,0.1552979
146,Ant_Corona_Radiata_L,0.6164791,0.8024935,1.4513666,0.8744292,0.2254255,0.1442163
146,Sup_Corona_Radiata_R,0.5902260,0.9183844,1.3747583,0.8467369,0.2260599,0.2071549
146,Sup_Corona_Radiata_L,0.5996737,0.8767847,1.4015199,0.8672975,0.2278766,0.1811621
146,Post_Corona_Radiata_R,0.5915328,0.8648365,1.4136805,0.8668558,0.2339002,0.1799695
147,Middle_Cerebellar_Ped,0.5192085,0.9518567,1.3747356,0.8834798,0.2657318,0.2297265
147,Pontine_Crossing_Tract,0.6120434,0.8560628,1.4042817,0.8636422,0.2175589,0.1738826
147,Corpus_Callosum_Genu,0.5127392,0.8085202,1.6256837,0.9795863,0.3315290,0.1506125
147,Corpus_Callosum_Body,0.5159533,0.9454265,1.4170414,0.9213385,0.2817323,0.2313125
147,Corpus_Callosum_Splenium,0.5737458,0.8573550,1.4797378,0.9013007,0.2560990,0.1687237
147,Fornix_(Column&Body),0.5698740,0.8324799,1.3642836,0.8107791,0.2443314,0.1442523
147,Corticospinal_Tract_R,0.5975769,0.8760263,1.4728460,0.9270971,0.2365274,0.1984070
147,Corticospinal_Tract_L,0.5997131,0.8405649,1.4791620,0.8970791,0.2372236,0.1722394
147,Medial_Lemniscus_R,0.5364953,0.9493268,1.3490595,0.8803437,0.2545538,0.2350216
147,Medial_Lemniscus_L,0.5626211,0.7609898,1.5203220,0.9144617,0.2833317,0.1238678
147,Inf_Cerebellar_Ped_R,0.5268579,0.9685107,1.3847878,0.9124132,0.2688721,0.2288396
147,Inf_Cerebellar_Ped_L,0.5361147,0.8652744,1.4387684,0.8959558,0.2735403,0.1802283
147,Sup_Cerebellar_Ped_R,0.5669969,0.8774970,1.3636846,0.8430134,0.2381852,0.1785678
147,Sup_Cerebellar_Ped_L,0.5894291,0.7958168,1.3091940,0.8155175,0.2446344,0.1748567
147,Cerebral_Ped_R,0.5676744,0.7596411,1.6531966,0.9718636,0.2923115,0.1223242
147,Cerebral_Ped_L,0.5404792,0.8395112,1.3733585,0.8425649,0.2650179,0.1588064
147,Ant_Internal_Capsule_R,0.5578883,0.7535256,1.5842038,0.9566174,0.2902593,0.1271130
147,Ant_Internal_Capsule_L,0.5482600,0.8337135,1.3955816,0.8387550,0.2554830,0.1569983
147,Post_Internal_Capsule_R,0.5657882,0.8794874,1.4433165,0.9065695,0.2546970,0.1930708
147,Post_Internal_Capsule_L,0.5476110,0.8618374,1.4376300,0.8907037,0.2659309,0.1745039
147,Retrolent_Internal_Capsule_R,0.5417548,0.9299883,1.3464984,0.8391805,0.2475624,0.2011013
147,Retrolent_Internal_Capsule_L,0.5057436,0.9463964,1.3160390,0.8273921,0.2706284,0.2105961
147,Ant_Corona_Radiata_R,0.5799123,0.8468895,1.4359849,0.8889117,0.2453280,0.1797579
147,Ant_Corona_Radiata_L,0.5308176,0.9202637,1.3405190,0.8337598,0.2633476,0.2006034
147,Sup_Corona_Radiata_R,0.5951589,0.8309290,1.4180070,0.8389782,0.2336892,0.1555742
147,Sup_Corona_Radiata_L,0.5401948,0.7997250,1.5043767,0.9004675,0.2819640,0.1459773
147,Post_Corona_Radiata_R,0.4945676,0.9515069,1.3982988,0.9275850,0.2999084,0.2177070
148,Middle_Cerebellar_Ped,0.5820604,0.8623811,1.3899863,0.9153502,0.2640030,0.2122386
148,Pontine_Crossing_Tract,0.5195180,0.8852036,1.3375535,0.8183097,0.2650402,0.1728125
148,Corpus_Callosum_Genu,0.5953895,0.8513477,1.3554146,0.7951139,0.2121287,0.1603032
148,Corpus_Callosum_Body,0.5250396,0.9000756,1.3219864,0.8138065,0.2591165,0.1819707
148,Corpus_Callosum_Splenium,0.5845014,0.8825209,1.4115503,0.8599880,0.2299886,0.1828244
148,Fornix_(Column&Body),0.5680933,0.8465579,1.4660615,0.9035726,0.2597296,0.1694702
148,Corticospinal_Tract_R,0.4774178,0.9540531,1.3343679,0.8847130,0.2921974,0.2211766
